valor_curso;valor_area_materia;valor_criterio_evaluacion;descripcion_criterio_evaluacion
"2º ESO";"Lengua castellana y literatura";"Narrar, exponer, explicar, resumir y comentar, en soporte papel o digital, usando el registro adecuado, organizando las ideas con claridad, enlazando los enunciados en secuencias lineales cohesionadas, respetando las normas gramaticales y ortográficas y valorando la importancia de planificar y revisar el texto.";"Este criterio valora la competencia para redactar los textos con una organización clara y enlazando las oraciones en una secuencia lineal cohesionada y si se manifiesta interés en planificar los textos y en revisarlos realizando sucesivas versiones hasta llegar a un texto definitivo adecuado por su formato y su registro. En este curso se evaluará si saben narrar y comentar con claridad experiencias y hechos próximos a su entorno social y cultural en textos del ámbito personal, como la participación en foros; componer textos propios del ámbito público (especialmente cartas de solicitud) de acuerdo con las convenciones de estos géneros; redactar breves crónicas periodísticas organizando la información de forma jerárquica; resumir narraciones y exposiciones sencillas reconstruyendo los elementos básicos del texto original; componer explicaciones y exposiciones sencillas propias del ámbito académico, glosarios e informes de tareas realizadas. Se valorará también la buena presentación de los textos escritos tanto en soporte papel como digital, con respeto a las normas ortográficas y tipográficas (objetivo 4)."
"2º ESO";"Lengua castellana y literatura";"Aplicar los conocimientos sobre la lengua y las normas del uso lingüístico para resolver problemas de comprensión de textos orales y escritos y para la composición y revisión progresivamente autónoma de los textos propios de este curso.";"Este criterio valora la competencia para utilizar determinados conocimientos sobre la lengua y las normas de uso en relación con la comprensión, la composición y la revisión de textos. Se atenderá especialmente a los significados contextuales de las modalidades de la oración y a las distintas formas de la deixis personal, temporal y espacial; a los conectores textuales de orden, explicativos y de contraste; a los mecanismos de referencia interna, gramaticales y léxicos (atendiendo a la elipsis y los hiperónimos de significado concreto); a los valores del presente de indicativo y del modo subjuntivo; a la expresión de un mismo contenido mediante diferentes esquemas sintácticos y al empleo de construcciones de participio y de gerundio. En las normas ortográficas se atenderá a la acentuación en hiatos y diptongos, usos más frecuentes de la tilde diacrítica, problemas ortográficos relacionados con verbos irregulares, diferentes modos de usar los signos de puntuación en los diálogos, y a los usos del punto y de la coma (objetivo 5)."
"2º ESO";"Lengua castellana y literatura";"Conocer una terminología lingüística básica en las actividades de reflexión sobre el uso.";"Este criterio valora el uso de la terminología básica para seguir explicaciones e instrucciones en las actividades gramaticales. En este curso, además de la terminología usada en el curso anterior, se comprobará el conocimiento de la referida a sujeto, predicado y complementos; elipsis; papeles del sujeto (agente, causa, paciente); funciones sintácticas características de las clases de palabras (núcleo, complemento, determinante, enlace). Se valorará la progresiva autonomía en la obtención de información gramatical de carácter general en los diccionarios escolares y otras obras de consulta (objetivo 5)."
"2º ESO";"Lengua castellana y literatura";"Manejar principios fundamentales del funcionamiento de los procesadores de textos y utilizarlos en trabajos sencillos de investigación, utilizando los medios informáticos complementarios (Internet, bases de datos, CD-Roms, procesadores de textos, etc.)";"Este criterio valora la competencia del alumnado para utilizar las distintas tecnologías de la información y la comunicación para investigar, recabar información y presentar formalmente los trabajos realizados. Muy importante es la utilización de procesadores de textos, bases de datos o el correo electrónico, así como, la navegación por diversas páginas web relevantes para la
investigación o el trabajo a realizar. Se valorará tanto la utilización crítica de estos medios como la realización de un trabajo completo y riguroso (objetivo 6)."
"2º ESO";"Lengua castellana y literatura";"Exponer una opinión sobre la lectura personal de una obra completa adecuada a la edad; reconocer la estructura de la obra y los elementos del género; valorar el uso del lenguaje y el punto de vista del autor; diferenciar contenido literal y sentido de la obra y relacionar el contenido con la propia experiencia.";"Este criterio valora la competencia lectora en el ámbito literario, por medio de la lectura personal de obras completas, en orden a observar el desarrollo del interés por la lectura como fuente de placer y de enriquecimiento personal. Deberán considerar el texto de manera crítica, evaluar su contenido, la estructura, los elementos caracterizadores del género, el uso del lenguaje, y el punto de vista del autor. Deberán emitir una opinión personal sobre los aspectos más apreciados y menos apreciados de la obra, y sobre la implicación entre su contenido y las propias vivencias (objetivo 7)."
"2º ESO";"Lengua castellana y literatura";"Utilizar los conocimientos literarios en la comprensión y la valoración de textos breves o fragmentos, atendiendo a los temas y motivos de la tradición, a la caracterización de los subgéneros literarios, a la versificación, al uso del lenguaje y a la funcionalidad de los recursos retóricos en el texto.";"Este criterio valora el conocimiento de los textos literarios en función de la lectura, la valoración y el disfrute de los textos comentados en clase; se observa la capacidad de distanciarse del texto para evaluar su contenido, su organización, el uso del lenguaje y el oficio del autor. Se evaluará la comprensión de los temas y motivos, el reconocimiento de las características de los géneros (elementos de la historia y desarrollo cronológico de la narración, componentes del texto teatral, estructuras de la versificación y su efecto sobre el ritmo) y de los subgéneros más frecuentes, así como el reconocimiento de los recursos retóricos más comunes, con especial atención al valor simbólico del lenguaje poético (objetivo 7)."
"2º ESO";"Lengua castellana y literatura";"Componer textos, en soporte papel o digital, tomando como modelo textos literarios leídos y comentados en el aula o realizar algunas transformaciones en esos textos.";"Este criterio se pretende comprobar la capacidad de utilizar en los propios escritos, presentados en soporte papel o digital, los conocimientos literarios adquiridos, mediante la composición de textos de intención literaria como un relato breve, un poema con ciertas características rítmicas o retóricas, imitando modelos utilizados en clase o realizando alguna transformación de los mismos con un propósito determinado. Con este criterio no se trata de evaluar la calidad literaria de los textos elaborados, sino la utilización de los conocimientos adquiridos y la composición de textos con un propósito y para una tarea determinada (objetivo 7)."
"2º ESO";"Lengua castellana y literatura";"Identificar y valorar las distintas lenguas que se hablan en España a través del conocimiento de autores y obras literarias";"Este criterio valora el conocimiento que tiene el alumnado de las distintas lenguas que se hablan en España y su espacio de difusión, a través de los textos y el patrimonio literario y el valor que da a su desarrollo como testimonio de una identidad cultural que se ha de respetar (objetivo 8)."
"2º ESO";"Lengua castellana y literatura";"Utilizar la lectura y la escritura en su tiempo de ocio";"Se valora el uso habitual que el alumnado hace de la lectura a través de la biblioteca o de la escritura en su tiempo de ocio a través de las demandas que realiza el profesor o de la receptividad con que recibe las distintas iniciativas de animación a la lectura (objetivo 9)."
"2º ESO";"Lengua castellana y literatura";"Poner en práctica estrategias de análisis de los textos que eviten su uso como fuente de discriminación";"Este criterio valora la competencia del alumnado para identificar situaciones en las que él mismo, otros compañeros, los medios de comunicación, etc., están utilizando el lenguaje de forma discriminatoria en cualquier situación (objetivo 10)."
"2º ESO";"Lengua castellana y literatura";"Reconocer, junto al propósito y la idea general, ideas, hechos o datos relevantes en textos orales de ámbitos sociales próximos a la experiencia del alumnado y en el ámbito académico; captar la idea global y la relevancia de informaciones oídas en radio o en TV y seguir instrucciones para realizar autónomamente tareas de aprendizaje.";"Este criterio está destinado a comprobar que los alumnos y las alumnas no sólo son capaces de parafrasear o expresar oralmente o por escrito el tema general de declaraciones públicas o informaciones de naturaleza diversa –avisos, normas, instrucciones sencillas, noticias...– sino que retienen ideas, hechos o datos significativos; también se comprueba si son capaces de resumir oralmente o por escrito presentaciones breves, estructuradas con claridad y con un registro divulgativo, relacionadas con temas académicos; finalmente, se constata si siguen instrucciones orales para realizar tareas constituidas por una secuencia de más de tres actividades."
"2º ESO";"Lengua castellana y literatura";"Extraer informaciones concretas e identificar el propósito en textos escritos de ámbitos sociales próximos a la experiencia del alumnado; seguir instrucciones de cierta extensión en procesos poco complejos; identificar el tema general y temas secundarios y distinguir cómo está organizada la información.";"Con este criterio se evalúa si extraen informaciones concretas localizadas en varios párrafos del texto; si identifican el acto de habla (protesta, advertencia, invitación.) y el propósito comunicativo, aunque en ellos no haya expresiones en que se hagan explícitos; si siguen instrucciones para seguir procesos de una cierta extensión, aunque poco complejos, en actividades propias del ámbito personal y relacionadas con tareas de aprendizaje; si identifican el tema general de un texto y los temas secundarios reconociendo los enunciados en los que aparece explícito; si identifican los elementos de descripciones técnicas, de las fases de procesos poco complejos, y de la secuencia de los hechos en narraciones con desarrollo temporal lineal y no lineal y aplican técnicas de organización de ideas como esquemas jerárquicos o mapas conceptuales."
"2º ESO";"Lengua castellana y literatura";"Narrar, exponer, explicar, resumir y comentar, en soporte papel o digital, usando el registro adecuado, organizando las ideas con claridad, enlazando los enunciados en secuencias lineales cohesionadas, respetando las normas gramaticales y ortográficas y valorando la importancia de planificar y revisar el texto.";"Con este criterio se pretende evaluar si se redactan los textos con una organización clara y enlazando las oraciones en una secuencia lineal cohesionada y si se manifiesta interés en planificar los textos y en revisarlos realizando sucesivas versiones hasta llegar a un texto definitivo adecuado por su formato y su registro. En este curso se evaluará si saben narrar y comentar con claridad experiencias y hechos próximos a su entorno social y cultural en textos del ámbito personal, como la participación en foros; componer textos propios del ámbito público (especialmente cartas de solicitud) de acuerdo con las convenciones de estos géneros; redactar breves crónicas periodísticas organizando la información de forma jerárquica; resumir narraciones y exposiciones sencillas reconstruyendo los elementos básicos del texto original; componer explicaciones y exposiciones sencillas propias del ámbito académico, glosarios e informes de tareas realizadas. Se valorará también la buena presentación de los textos escritos tanto en soporte papel como digital, con respeto a las normas ortográficas y tipográficas."
"2º ESO";"Lengua castellana y literatura";"Realizar exposiciones orales sencillas sobre temas próximos a su entorno que sean del interés del alumnado, con la ayuda de medios audiovisuales y de las tecnologías de la información y la comunicación.";"Con este criterio se busca observar si son capaces de presentar de forma ordenada y clara informaciones, previamente preparadas sobre algún tema de su interés próximo a su experiencia, de forma que sean relevantes para que los oyentes adquieran los conocimientos básicos sobre el tema que se expone. Dada la relativa brevedad de la exposición, se valorará especialmente la capacidad para seleccionar lo más relevante y para presentar la información con orden y claridad. También habrá que tener en cuenta si en las exposiciones orales son capaces de utilizar los apoyos que los medios audiovisuales y las tecnologías de la información y la comunicación proporcionan."
"2º ESO";"Lengua castellana y literatura";"Exponer una opinión sobre la lectura personal de una obra completa adecuada a la edad; reconocer la estructura de la obra y los elementos del género; valorar el uso del lenguaje y el punto de vista del autor; diferenciar contenido literal y sentido de la obra y relacionar el contenido con la propia experiencia.";"Este criterio evalúa la competencia lectora en el ámbito literario, por medio de la lectura personal de obras completas, en orden a observar el desarrollo del interés por la lectura como fuente de placer y de enriquecimiento personal. Deberán considerar el texto de manera crítica, evaluar su contenido, la estructura, los elementos caracterizadores del género, el uso del lenguaje, y el punto de vista del autor. Deberán emitir una opinión personal sobre los aspectos más apreciados y menos apreciados de la obra, y sobre la implicación entre su contenido y las propias vivencias."
"2º ESO";"Lengua castellana y literatura";"Utilizar los conocimientos literarios en la comprensión y la valoración de textos breves o fragmentos, atendiendo a los temas y motivos de la tradición, a la caracterización de los subgéneros literarios, a la versificación, al uso del lenguaje y a la funcionalidad de los recursos retóricos en el texto.";"Con este criterio se pretende evaluar la asimilación de los conocimientos literarios en función de la lectura, la valoración y el disfrute de los textos comentados en clase; se observa la capacidad de distanciarse del texto para evaluar su contenido, su organización, el uso del lenguaje y el oficio del autor. Se evaluará la comprensión de los temas y motivos, el reconocimiento de las características de los géneros (elementos de la historia y desarrollo cronológico de la narración, componentes del texto teatral, estructuras de la versificación y su efecto sobre el ritmo) y de los subgéneros más frecuentes, así como el reconocimiento de los recursos retóricos más comunes, con especial atención al valor simbólico del lenguaje poético."
"2º ESO";"Lengua castellana y literatura";"Componer textos, en soporte papel o digital, tomando como modelo textos literarios leídos y comentados en el aula o realizar algunas transformaciones en esos textos.";"Con este criterio se pretende comprobar la capacidad de utilizar en los propios escritos, presentados en soporte papel o digital, los conocimientos literarios adquiridos, mediante la composición de textos de intención literaria como un relato breve, un poema con ciertas características rítmicas o retóricas, imitando modelos utilizados en clase o realizando alguna transformación de los mismos con un propósito determinado. Con este criterio no se trata de evaluar la calidad literaria de los textos elaborados, sino la utilización de los conocimientos adquiridos y la composición de textos con un propósito y para una tarea determinada."
"2º ESO";"Lengua castellana y literatura";"Aplicar los conocimientos sobre la lengua y las normas del uso lingüístico para resolver problemas de comprensión de textos orales y escritos y para la composición y revisión progresivamente autónoma de los textos propios de este curso.";"Con este criterio se trata de comprobar que se utilizan determinados conocimientos sobre la lengua y las normas de uso en relación con la comprensión, la composición y la revisión de textos. Se atenderá especialmente a los significados contextuales de las modalidades de la oración y a las distintas formas de la deixis personal, temporal y espacial; a los conectores textuales de orden, explicativos y de contraste; a los mecanismos de referencia interna, gramaticales y léxicos (atendiendo a la elipsis y los hiperónimos de significado concreto); a los valores del presente de indicativo y del modo subjuntivo; a la expresión de un mismo contenido mediante diferentes esquemas sintácticos y al empleo de construcciones de participio y de gerundio. En las normas ortográficas se atenderá a la acentuación en hiatos y diptongos, usos más frecuentes de la tilde diacrítica, problemas ortográficos relacionados con verbos irregulares, diferentes modos de usar los signos de puntuación en los diálogos, y a los usos del punto y de la coma."
"2º ESO";"Lengua castellana y literatura";"Conocer una terminología lingüística básica en las actividades de reflexión sobre el uso.";"Con este criterio se pretende comprobar que se conoce la terminología básica para seguir explicaciones e instrucciones en las actividades gramaticales. En este curso, además de la terminología usada en el curso anterior, se comprobará el conocimiento de la referida a sujeto, predicado y complementos; elipsis; papeles del sujeto (agente, causa, paciente); funciones sintácticas características de las clases de palabras (núcleo, complemento, determinante, enlace). Se valorará la progresiva autonomía en la obtención de información gramatical de carácter general en los diccionarios escolares y otras obras de consulta."
"2º ESO";"Lengua extranjera";"Comprender la idea general e informaciones específicas de textos orales emitidos por un interlocutor, o procedentes de distintos medios de comunicación, sobre temas conocidos.";"Este criterio valora la competencia para comprender la idea general y detalles específicos de exposiciones breves y conversaciones sobre temas familiares. Asimismo se pretende medir la capacidad para comprender la idea general de textos orales procedentes de los medios de comunicación con pronunciación estándar (objetivo 1)."
"2º ESO";"Lengua extranjera";"Participar con progresiva autonomía en conversaciones y simulaciones relativas a las experiencias personales, planes y proyectos, empleando estructuras sencillas, las expresiones más usuales de relación social y una pronunciación adecuada para lograr la comunicación.";"Este criterio valora la competencia para desenvolverse en situaciones interactivas que suponen la integración de la comprensión y de la expresión. Las conversaciones se darán en situaciones de dos tipos: las habituales de clase (pedir información y aclaración, pedir permiso, trabajar en grupo, etc.) y las creadas por el docente (juegos, simulaciones, juegos de rol, comunicación a través de las tecnologías de la información y la comunicación, etc.) Los mensajes pueden ser todavía titubeantes y contener errores morfosintácticos y léxico reducido, siempre que el mensaje sea comprensible (objetivo 2)."
"2º ESO";"Lengua extranjera";"Comprender la información general y la específica de diferentes textos escritos, adaptados y auténticos, de extensión variada y adecuados a la edad, demostrando la comprensión a través de una actividad específica.";"Este criterio valora la competencia para desenvolverse en situaciones interactivas que suponen la integración de la comprensión y de la expresión. Las conversaciones se darán en situaciones de dos tipos: las habituales de clase (pedir información y aclaración, pedir permiso, trabajar en grupo, etc.) y las creadas por el docente (juegos, simulaciones, juegos de rol, comunicación a través de las tecnologías de la información y la comunicación, etc.) Los mensajes pueden ser todavía titubeantes y contener errores morfosintácticos y léxico reducido, siempre que el mensaje sea comprensible (objetivo 2)."
"2º ESO";"Lengua extranjera";"Redactar de forma guiada textos diversos en diferentes soportes, utilizando estructuras, conectores sencillos y léxico adecuados, cuidando los aspectos formales y respetando las reglas elementales de ortografía y de puntuación para que sean comprensibles al lector y presenten una corrección aceptable.";"Este criterio valora la competencia para expresar por escrito, en soporte papel o digital, de forma comprensible para el lector, descripciones sobre acontecimientos y actividades cotidianas y familiares, narraciones sobre experiencias personales, planes y proyectos, cartas, postales, formularios y correos electrónicos de forma guiada. Se valorará también la presentación clara, limpia y ordenada, en soporte papel o digital (objetivo 4)."
"2º ESO";"Lengua extranjera";"Utilizar los conocimientos adquiridos sobre el sistema lingüístico de la lengua extranjera, en diferentes contextos de comunicación, como instrumento de autoaprendizaje y de auto-corrección de las producciones propias orales y escritas y para comprender las producciones ajenas.";"Este criterio valora la competencia para aplicar sus conocimientos sobre el sistema lingüístico y reflexionar sobre la necesidad de la corrección formal que hace posible la comprensión tanto de sus propias producciones como de las ajenas (objetivo 5)."
"2º ESO";"Lengua extranjera";"Usar de forma guiada las tecnologías de la información y la comunicación para buscar información, producir textos a partir de modelos y para establecer relaciones personales, mostrando interés por su uso.";"Este criterio valora la competencia para utilizar las tecnologías de la información y la comunicación como herramienta de comunicación y de aprendizaje, en actividades habituales de aula y para establecer relaciones personales. Las comunicaciones que se establezcan versarán sobre temas familiares previamente trabajados. También se tendrá en cuenta si se valora la diversidad lingüística como elemento enriquecedor, la actitud hacia la lengua extranjera y los intentos por utilizarla (objetivo 6)."
"2º ESO";"Lengua extranjera";"Identificar, utilizar y explicar oralmente algunas estrategias básicas utilizadas para progresar en el aprendizaje.";"Este criterio valora si se utilizan las estrategias que favorecen el proceso de aprendizaje: como la capacidad de valorar sus progresos, la reflexión sobre el propio aprendizaje, la utilización de formas diversas para almacenar, memorizar y revisar el léxico; el uso correcto del diccionario para identificar la acepción adecuada al contexto; el uso de recursos bibliográficos, informáticos y digitales con el fin de recabar información, ampliar o revisar aspectos trabajados en el aula, la participación en la evaluación del propio aprendizaje, y el uso de algunos mecanismos de auto-corrección (objetivo 7)."
"2º ESO";"Lengua extranjera";"Identificar y poner ejemplos de algunos aspectos sociales, culturales, históricos, geográficos o literarios propios de los países donde se habla la lengua extranjera y mostrar interés por conocerlos.";"Este criterio valora el conocimiento de los rasgos más importantes y característicos de la sociedad, cultura, historia, geografía y literatura de los países donde se habla la lengua extranjera. Asimismo, se evaluará si alumnos y alumnas muestran respeto hacia los valores y comportamientos de otros pueblos, superando de este modo algunos estereotipos (objetivo 8)."
"2º ESO";"Lengua extranjera";"Utilizar la lectura y la escritura en tiempo de ocio.";"Este criterio valora el uso habitual de la lectura o de la escritura en su tiempo de ocio a través de las demandas que realiza el profesor o de la receptividad con que recibe las distintas iniciativas de animación a la lectura (objetivo 9)."
"2º ESO";"Lengua extranjera";"Comprender la idea general e informaciones específicas de textos orales emitidos por un interlocutor, o procedentes de distintos medios de comunicación, sobre temas conocidos.";"Este criterio quiere valorar la capacidad para comprender la idea general y detalles específicos de exposiciones breves y conversaciones sobre temas familiares. Asimismo se pretende medir la capacidad para comprender la idea general de textos orales procedentes de los medios de comunicación con pronunciación estándar."
"2º ESO";"Lengua extranjera";"Participar con progresiva autonomía en conversaciones y simulaciones relativas a las experiencias personales, planes y proyectos, empleando estructuras sencillas, las expresiones más usuales de relación social, y una pronunciación adecuada para lograr la comunicación.";"Con este criterio se evalúa la capacidad para desenvolverse en situaciones interactivas que suponen la integración de la comprensión y de la expresión. Las conversaciones se darán en situaciones de dos tipos: las habituales de clase (pedir información y aclaración, pedir permiso, trabajar en grupo, etc.) y las creadas por el docente (juegos, simulaciones, juegos de rol, comunicación a través de las tecnologías de la información y la comunicación, etc.). Los mensajes pueden ser todavía titubeantes y contener errores morfosintácticos y léxico reducido, siempre que el mensaje sea comprensible."
"2º ESO";"Lengua extranjera";"Comprender la información general y la específica de diferentes textos escritos, adaptados y auténticos, de extensión variada, y adecuados a la edad, demostrando la comprensión a través de una actividad específica.";"A través de este criterio se evalúa la capacidad para comprender textos escritos de carácter interpersonal como correspondencia, anuncios, folletos diversos, narraciones, artículos de revistas juveniles, páginas Web, letras de canciones, etc., aplicando estrategias de lectura como la inferencia de significados por el contexto, o los conocimientos transferidos de las lenguas que conoce o vinculados a otras materias del currículo. También se evalúa la capacidad para leer textos, en soporte papel o digital, de una cierta extensión, recurriendo al diccionario de forma espontánea cuando resulte difícil la comprensión global del argumento por desconocimiento de alguna palabra clave, y demostrando su comprensión a través de actividades lingüísticas y no lingüísticas."
"2º ESO";"Lengua extranjera";"Redactar de forma guiada textos diversos en diferentes soportes, utilizando estructuras, conectores sencillos y léxico adecuados, cuidando los aspectos formales y respetando las reglas elementales de ortografía y de puntuación para que sean comprensibles al lector y presenten una corrección aceptable.";"Por medio de este criterio se evalúa la capacidad para expresar por escrito, en soporte papel o digital, de forma comprensible para el lector, descripciones sobre acontecimientos y actividades cotidianas y familiares, narraciones sobre experiencias personales, planes y proyectos, cartas, postales, formularios, y correos electrónicos de forma guiada. Se valorará también la presentación clara, limpia y ordenada, en soporte papel o digital."
"2º ESO";"Lengua extranjera";"Utilizar los conocimientos adquiridos sobre el sistema lingüístico de la lengua extranjera, en diferentes contextos de comunicación, como instrumento de autoaprendizaje y de auto-corrección de las producciones propias orales y escritas y para comprender las producciones ajenas.";"Este criterio evalúa la capacidad para aplicar sus conocimientos sobre el sistema lingüístico y reflexionar sobre la necesidad de la corrección formal que hace posible la comprensión tanto de sus propias producciones como de las ajenas."
"2º ESO";"Lengua extranjera";"Identificar, utilizar y explicar oralmente algunas estrategias básicas utilizadas para progresar en el aprendizaje.";"Este criterio pretende evaluar si se utilizan las estrategias que favorecen el proceso de aprendizaje: como la capacidad de valorar sus progresos, la reflexión sobre el propio aprendizaje, la utilización de formas diversas para almacenar, memorizar y revisar el léxico; el uso correcto del diccionario para identificar la acepción adecuada al contexto; el uso de recursos bibliográficos, informáticos y digitales con el fin de recabar información, ampliar o revisar aspectos trabajados en el aula, la participación en la evaluación del propio aprendizaje, y el uso de algunos mecanismos de auto-corrección."
"2º ESO";"Lengua extranjera";"Usar de forma guiada las tecnologías de la información y la comunicación para buscar información, producir textos a partir de modelos y para establecer relaciones personales mostrando interés por su uso.";"Se trata de valorar con este criterio la capacidad de utilizar las tecnologías de la información y la comunicación como herramienta de comunicación y de aprendizaje, en actividades habituales de aula y para establecer relaciones personales. Las comunicaciones que se establezcan versarán sobre temas familiares previamente trabajados. También se tendrá en cuenta si se valora la diversidad lingüística como elemento enriquecedor, la actitud hacia la lengua extranjera y los intentos por utilizarla."
"2º ESO";"Lengua extranjera";"Identificar y poner ejemplos de algunos aspectos sociales, culturales, históricos, geográficos o literarios propios de los países donde se habla la lengua extranjera y mostrar interés por conocerlos.";"A través de este criterio se apreciará el conocimiento de los rasgos más importantes y característicos de la sociedad, cultura, historia, geografía y literatura de los países donde se habla la lengua extranjera. Asimismo, se evaluará si alumnos y alumnas muestran respeto hacia los valores y comportamientos de otros pueblos, superando de este modo algunos estereotipos."
"2º ESO";Matemáticas;"Identificar elementos matemáticos presentes en la realidad y aplicar los conocimientos matemáticos adquiridos en situaciones cotidianas.";"Este criterio valora si el alumnado es competente para interpretar la realidad en términos matemáticos, formular sus propios problemas y utilizar el razonamiento para analizar situaciones cotidianas (objetivo 1)."
"2º ESO";Matemáticas;"Utilizar números enteros, fracciones, decimales y porcentajes sencillos, sus operaciones y propiedades, para recoger, transformar e intercambiar información y resolver problemas relacionados con la vida diaria.";"Este criterio valora la competencia para identificar y emplear los números y las operaciones siendo consciente de su significado y propiedades, elegir la forma de cálculo apropiada (mental, escrita o con calculadora) y estimar la coherencia y precisión de los resultados obtenidos. Entre las operaciones a las que se refiere este criterio deben considerarse incluidas las potencias de exponente natural. Adquiere especial relevancia evaluar el uso de diferentes estrategias que permitan simplificar el cálculo con fracciones, decimales y porcentajes, así como la habilidad para aplicar esos cálculos a una amplia variedad de contextos (objetivo 1)."
"2º ESO";Matemáticas;"Identificar relaciones de proporcionalidad numérica y geométrica y utilizarlas para resolver problemas en situaciones de la vida cotidiana.";"Este criterio valora la competencia para identificar, en diferentes contextos, una relación de proporcionalidad entre dos magnitudes. Se trata asimismo de utilizar diferentes estrategias (empleo de tablas, obtención y uso de la constante de proporcionalidad, reducción a la unidad, etc.) para obtener elementos desconocidos en un problema a partir de otros conocidos en situaciones de la vida real en las que existan relaciones de proporcionalidad (objetivo 1)."
"2º ESO";Matemáticas;"Utilizar el lenguaje algebraico para simbolizar, generalizar e incorporar el planteamiento y resolución de ecuaciones de primer grado como una herramienta más con la que abordar y resolver problemas.";"Este criterio valora la competencia para utilizar el lenguaje algebraico para generalizar propiedades sencillas y simbolizar relaciones, así como plantear ecuaciones de primer grado para resolverlas por métodos algebraicos y también por métodos de ensayo y error. Se pretende evaluar también la capacidad para poner en práctica estrategias personales como alternativa al álgebra a la hora de plantear y resolver los problemas. Asimismo se ha de procurar valorar la coherencia de los resultados (objetivo 1)."
"2º ESO";Matemáticas;"Estimar y calcular longitudes, áreas y volúmenes de espacios y objetos con una precisión acorde con la situación planteada y comprender los procesos de medida, expresando el resultado de la estimación o el cálculo en la unidad de medida más adecuada.";"Este criterio valora la competencia para comprender y diferenciar los conceptos de longitud, superficie y volumen y seleccionar la unidad adecuada para cada uno de ellos. Se trata de comprobar, además, si se han adquirido las capacidades necesarias para estimar el tamaño de los objetos. Más allá de la habilidad para memorizar fórmulas y aplicarlas, este criterio pretende valorar el grado de profundidad en la comprensión de los conceptos implicados en el proceso y la diversidad de métodos que se es capaz de poner en marcha (objetivo 2)."
"2º ESO";Matemáticas;"Interpretar relaciones funcionales sencillas dadas en forma de tabla, gráfica, a través de una expresión algebraica o mediante un enunciado, obtener valores a partir de ellas y extraer conclusiones acerca del fenómeno estudiado.";"Este criterio valora el manejo de los mecanismos que relacionan los distintos tipos de presentación de la información, en especial el paso de la gráfica correspondiente a una relación de proporcionalidad a cualquiera de los otros tres: verbal, numérico o algebraico. Se trata de evaluar también la capacidad de analizar una gráfica y relacionar el resultado de ese análisis con el significado de las variables representadas (objetivo 3)."
"2º ESO";Matemáticas;"Formular las preguntas adecuadas para conocer las características de una población y recoger, organizar y presentar datos relevantes para responderlas, utilizando los métodos estadísticos apropiados y las herramientas informáticas adecuadas.";"Este criterio valora, en casos sencillos y relacionados con su entorno, la competencia para desarrollar las distintas fases de un estudio estadístico: formular la pregunta o preguntas que darán lugar al estudio, recoger la información, organizarla en tablas y gráficas, hallar valores relevantes (media, moda, valores máximo y mínimo, rango) y obtener conclusiones razonables a partir de los datos obtenidos. También se pretende valorar la capacidad para utilizar la hoja de cálculo, así como para organizar y generar las gráficas más adecuadas a la situación estudiada (objetivo 4)."
"2º ESO";Matemáticas;"Utilizar estrategias y técnicas de resolución de problemas, tales como el análisis del enunciado, el ensayo y error sistemático, la división del problema en partes así como la comprobación de la coherencia de la solución obtenida y expresar, utilizando el lenguaje matemático adecuado a su nivel, el procedimiento que se ha seguido en la resolución.";"Este criterio valora la forma de enfrentarse a tareas de resolución de problemas, para los que no se dispone de un procedimiento estándar que permita obtener la solución. Se evalúa desde la comprensión del enunciado a partir del análisis de cada una de las partes del texto y la identificación de los aspectos más relevantes, hasta la aplicación de estrategias de resolución, así como el hábito y las destrezas necesarias para comprobar la corrección de la solución y su coherencia con el problema planteado. Se trata de evaluar, asimismo, la perseverancia en la búsqueda de soluciones y la confianza en la propia capacidad para lograrlo y valorar la capacidad de transmitir con un lenguaje suficientemente preciso, las ideas y procesos personales desarrollados, de modo que se hagan entender y entiendan a sus compañeros. También se pretende valorar su actitud positiva para realizar esta actividad de contraste (objetivo 5)."
"2º ESO";Matemáticas;"Emplear de manera autónoma y con sentido crítico los recursos tecnológicos en el trabajo habitual de matemáticas, en particular para realizar investigaciones y resolver problemas.";"Este criterio valora si el alumnado es competente para: utilizar racionalmente la calculadora científica y distintos programas informáticos adecuados para su nivel para resolver ecuaciones por tanteo, para el tratamiento de las funciones y sus gráficas, el tratamiento de datos estadísticos y su representación, para realizar autorregulaciones y correcciones . Asimismo se valora si reconocen sus limitaciones e interpretan los resultados que nos proporcionan (objetivo 6)."
"2º ESO";Matemáticas;"Demostrar actitudes propias de la actividad matemática y valorar la contribución de esta materia en el desarrollo científico y cultural de la sociedad.";"Este criterio valora la constancia, la flexibilidad, el rigor y la precisión que el alumnado demuestra en sus tareas y la valoración del papel de las Matemáticas en la sociedad y su visión como un camino en construcción (objetivo 7)."
"2º ESO";Matemáticas;"Utilizar números enteros, fracciones, decimales y porcentajes sencillos, sus operaciones y propiedades, para recoger, transformar e intercambiar información y resolver problemas relacionados con la vida diaria.";"Se trata de valorar la capacidad de identificar y emplear los números y las operaciones siendo consciente de su significado y propiedades, elegir la forma de cálculo apropiada (mental, escrita o con calculadora) y estimar la coherencia y precisión de los resultados obtenidos. Entre las operaciones a las que se refiere este criterio deben considerarse incluidas las potencias de exponente natural. Adquiere especial relevancia evaluar el uso de diferentes estrategias que permitan simplificar el cálculo con fracciones, decimales y porcentajes, así como la habilidad para aplicar esos cálculos a una amplia variedad de contextos."
