valor_curso;valor_area_materia;valor_criterio_evaluacion;descripcion_criterio_evaluacion
"4º ESO";Informática;"Instalar y configurar aplicaciones y desarrollar técnicas que permitan asegurar sistemas informáticos interconectados.";"Se valora con este criterio la capacidad de localizar, descargar e instalar aplicaciones que prevengan el tráfico no autorizado en redes sobre diversos sistemas operativos. A su vez, se trata de identificar elementos o componentes de mensajes que permitan catalogarlos como falsos o fraudulentos, adoptar actitudes de protección pasiva, mediante la instalación y configuración de aplicaciones de filtrado y eliminación de correo basura, y de protección activa, evitando colaborar en la difusión de mensajes de este tipo."
"4º ESO";Informática;"Interconectar dispositivos móviles e inalámbricos o cableados para intercambiar información y datos.";"Se pretende evaluar la capacidad de crear redes que permitan comunicarse a diferentes dispositivos fijos o móviles, utilizando todas sus funcionalidades e integrándolos en redes ya existentes. También se trata de conocer los distintos protocolos de comunicación y los sistemas de seguridad asociados, aplicando el más adecuado a cada tipo de situación o combinación de dispositivos."
"4º ESO";Informática;"Obtener imágenes fotográficas, aplicar técnicas de edición digital a las mismas y diferenciarlas de las imágenes generadas por ordenador.";"Este criterio pretende valorar la capacidad de diferenciar las imágenes vectoriales de las imágenes de mapa de bits. Se centra en la captación de fotografías en formato digital y su almacenamiento y edición para modificar características de las imágenes tales como el formato, resolución, encuadre, luminosidad, equilibrio de color y efectos de composición."
"4º ESO";Informática;"Capturar, editar y montar fragmentos de vídeo con audio.";"Los alumnos han de ser capaces de instalar y utilizar dispositivos externos que permitan la captura, gestión y almacenamiento de vídeo y audio. Se aplicarán las técnicas básicas para editar cualquier tipo de fuente sonora: locución, sonido ambiental o fragmentos musicales, así como las técnicas básicas de edición no lineal de vídeo para componer mensajes audiovisuales que integren las imágenes capturadas y las fuentes sonoras."
"4º ESO";Informática;"Diseñar y elaborar presentaciones destinadas a apoyar el discurso verbal en la exposición de ideas y proyectos.";"Se pretende evaluar la capacidad de estructurar mensajes complejos con la finalidad de exponerlos públicamente, utilizando el ordenador como recurso en las presentaciones. Se valorará la correcta selección e integración de elementos multimedia en consonancia con el contenido del mensaje, así como la corrección técnica del producto final y su valor discurso verbal."
"4º ESO";Informática;"Desarrollar contenidos para la red aplicando estándares de accesibilidad en la publicación de la información.";"Se pretende que los alumnos utilicen aplicaciones específicas para crear y publicar sitios web, incorporando recursos multimedia, aplicando los estándares establecidos por los organismos internacionales, aplicando a sus producciones las recomendaciones de accesibilidad y valorando la importancia de la presencia en la Web para la difusión de todo tipo de iniciativas personales y grupales."
"4º ESO";Informática;"Participar activamente en redes sociales virtuales como emisores y receptores de información e iniciativas comunes.";"Este criterio se centra en la localización en Internet de servicios que posibiliten la publicación de contenidos, utilizándolos para la creación de diarios o páginas personales o grupales, la suscripción a grupos relacionados con sus intereses y la participación activa en los mismos. Se valorará la adquisición de hábitos relacionados con el mantenimiento sistemático de la información publicada y la incorporación de nuevos recursos y servicios. En el ámbito de las redes virtuales se ha de ser capaz de acceder y manejar entornos de aprendizaje a distancia y búsqueda de empleo."
"4º ESO";Informática;"Identificar los modelos de distribución de «software » y contenidos y adoptar actitudes coherentes con los mismos.";"Se trata de evaluar la capacidad para optar entre aplicaciones con funcionalidades similares cuando se necesite incorporarlas al sistema, teniendo en cuenta las particularidades de los diferentes modelos de distribución de «software». Se tendrá en cuenta el respeto a dichas particularidades y la actitud a la hora de utilizar y compartir las aplicaciones y los contenidos generados con las mismas. Asimismo, el respeto a los derechos de terceros en el intercambio de contenidos de producción ajena."
"4º ESO";Informática;"Instalar y configurar aplicaciones y desarrollar técnicas que permitan asegurar sistemas informáticos interconectados.";"Este criterio valora la competencia para localizar, descargar e instalar aplicaciones que prevengan el tráfico no autorizado en redes sobre diversos sistemas operativos. A su vez, se trata de identificar elementos o componentes de mensajes que permitan catalogarlos como falsos o fraudulentos, adoptar actitudes de protección pasiva, mediante la instalación y configuración de aplicaciones de filtrado y eliminación de correo basura, y de protección activa, evitando colaborar en la difusión de mensajes de este tipo (objetivo 1)."
"4º ESO";Informática;"Identificar los modelos de distribución de software y contenidos y adoptar actitudes coherentes con los mismos.";"Este criterio valora la competencia para optar entre aplicaciones con funcionalidades similares cuando se necesite incorporarlas al sistema, teniendo en cuenta las particularidades de los diferentes modelos de distribución de “software”. Se tendrá en cuenta el respeto a dichas particularidades y la actitud a la hora de utilizar y compartir las aplicaciones y los contenidos generados con las mismas. Asimismo, el respeto a los derechos de terceros en el intercambio de contenidos de producción ajena (objetivo 1)."
"4º ESO";Informática;"Obtener imágenes fotográficas, aplicar técnicas de edición digital a las mismas y diferenciarlas de las imágenes generadas por ordenador.";"Este criterio valora la competencia para diferenciar las imágenes vectoriales de las imágenes de mapa de bits. Se centra en la captación de fotografías en formato digital y su almacenamiento y edición para modificar características de las imágenes tales como el formato, resolución, encuadre, luminosidad, equilibrio de color y efectos de composición (objetivo 2)."
"4º ESO";Informática;"Capturar, editar y montar fragmentos de vídeo con audio.";"Este criterio valora la competencia para instalar y utilizar dispositivos externos que permitan la captura, gestión y almacenamiento de vídeo y audio. Se aplicarán las técnicas básicas para editar cualquier tipo de fuente sonora: locución, sonido ambiental o fragmentos musicales, así como las técnicas básicas de edición no lineal de vídeo para componer mensajes audiovisuales que integren las imágenes capturadas y las fuentes sonoras (objetivo 2)."
"4º ESO";Informática;"Participar activamente en redes sociales virtuales como emisores y receptores de información e iniciativas comunes.";"Este criterio se centra en la localización en Internet de servicios que posibiliten la publicación de contenidos, utilizándolos para la creación de diarios o páginas personales o grupales, la suscripción a grupos relacionados con sus intereses y la participación activa en los mismos. Se valorará la adquisición de hábitos relacionados con el mantenimiento sistemático de la información publicada y la incorporación de nuevos recursos y servicios. En el ámbito de las redes virtuales se ha de ser capaz de acceder y manejar entornos de aprendizaje a distancia y búsqueda de empleo (objetivo 3)."
"4º ESO";Informática;"Diseñar y elaborar presentaciones destinadas a apoyar el discurso verbal en la exposición de ideas y proyectos.";"Este criterio valora la competencia para estructurar mensajes complejos con la finalidad de exponerlos públicamente, utilizando el ordenador como recurso en las presentaciones. Se valorará la correcta selección e integración de elementos multimedia en consonancia con el contenido del mensaje, así como la corrección técnica del producto final y su valor como discurso verbal (objetivo 4)."
"4º ESO";Informática;"Desarrollar contenidos para la red aplicando estándares de accesibilidad en la publicación de la información.";"Este criterio valora la competencia en el uso de aplicaciones específicas para crear y publicar sitios web, incorporando recursos multimedia, aplicando los estándares establecidos por los
organismos internacionales, aplicando a sus producciones las recomendaciones de accesibilidad y valorando la importancia de la presencia en la web para la difusión de todo tipo de iniciativas personales y grupales (objetivo 5)."
"4º ESO";Informática;"Interconectar dispositivos móviles e inalámbricos o cableados para intercambiar información y datos.";"Este criterio valora la competencia para crear redes que permitan comunicarse a diferentes dispositivos fijos o móviles, utilizando todas sus funcionalidades e integrándolos en redes ya existentes. También se trata de conocer los distintos protocolos de comunicación y los sistemas de seguridad asociados, aplicando el más adecuado a cada tipo de situación o combinación de dispositivos (objetivo 6)."
"4º ESO";Latín;"Elaborar un trabajo de investigación sobre cualquier aspecto de la producción artística y técnica, la historia, las instituciones, o la vida cotidiana en Roma y su itinerario espacio-temporal.";"Este criterio valora la competencia del alumnado para buscar información en fuentes diversas, organizarla, situar cronológicamente los datos obtenidos, interpretar los referentes clásicos en comparación con sus correspondientes del mundo actual y exponer el resultado de manera ordenada y coherente, utilizando las tecnologías de la información y la comunicación como instrumento preferente para la presentación de su trabajo. En todo el proceso se valora el uso de las TIC (objetivo 1)."
"4º ESO";Latín;"Distinguir en las diversas manifestaciones literarias y artísticas de todos los tiempos la mitología clásica como fuente de inspiración y reconocer en el patrimonio arqueológico las huellas de la romanización.";"Este criterio valora si identifican los principales elementos de la mitología clásica y el patrimonio arqueológico romano en diversos contextos expresivos, textos literarios e iconografía de cualquier tipo, se comprende su significado específico y se advierte su valor como fuente de inspiración. Para ello realizará actividades de búsqueda en fuentes diversas, incluidas las tecnologías de la información y la comunicación, o manifestará sus conocimientos comentando textos, mensajes o imágenes de contenido mitológico o referencia arqueológica (objetivo 1)."
"4º ESO";Latín;"Identificar componentes de origen grecolatino en palabras del lenguaje cotidiano y en el vocabulario específico de las ciencias y de la técnica, y explicar su sentido etimológico.";"Este criterio valora la competencia del alumnado para reconocer los formantes griegos y latinos en diferentes contextos lingüísticos y producir definiciones etimológicas de términos cotidianos, científicos y técnicos. Asimismo si es competente para utilizar los mecanismos de evolución fonética y de analizar las diferencias de significado entre palabras de un mismo origen. A este fin, además de actividades de aplicación o deducción de las reglas evolutivas, el alumnado deberá redactar composiciones pautadas en las que aparezcan términos patrimoniales y cultismos previamente estudiados. Se valorará su adecuada inserción en el contexto y la propiedad en su utilización (objetivo 2)."
"4º ESO";Latín;"Reconocer latinismos y locuciones de origen latino usuales y explicar su significado en expresiones orales y escritas, los elementos morfológicos y las estructuras sintácticas elementales de la lengua latina y compararlos con los del castellano.";"Este criterio valora si el alumnado identifica y comprende las expresiones latinas integradas en las lenguas modernas y si es capaz de utilizarlas de manera coherente. Para la consecución de este criterio podrá rastrear su empleo en diferentes tipos de textos, literarios, periodísticos o mensajes publicitarios, escritos en las lenguas que son objeto de estudio, y realizar alguna composición breve en la que se empleen con propiedad. Asimismo, si ha asimilado el funcionamiento básico de la lengua latina y es competente para establecer analogías y diferencias con elementos y estructuras de las lenguas que conoce (objetivo 2)."
"4º ESO";Latín;"Traducir textos breves y sencillos de modo literal, y resumir su contenido e identificar en ellos aspectos históricos o culturales, y producir mediante retroversión oraciones simples utilizando las estructuras propias de la lengua latina.";"Este criterio pretende constatar si el alumnado es competente para comprender el contenido de un texto, captar la idea global, resumir identificar acontecimientos, personajes y aspectos de la civilización romana, y relacionar los datos del texto con referentes actuales. También intenta comprobar si ha asimilado las estructuras morfológicas y sintácticas, y si es capaz de reconocerlas para realizar traducciones directas o inversas de textos elaborados de escasa dificultad (objetivo 3)."
"4º ESO";Latín;"Resumir el contenido de textos traducidos de autores clásicos y modernos e identificar en ellos aspectos históricos o culturales.";"Este criterio pretende constatar si el alumnado es capaz de comprender el contenido de un texto, identificar acontecimientos, personajes y aspectos de la civilización romana y relacionar los datos del texto con referentes actuales. Con este fin realizará esquemas y resúmenes de textos preferentemente históricos, insertará comentarios en los que utilice los conocimientos adquiridos y hará una valoración de los modos de vida, costumbres y actitudes de la sociedad romana en comparación con los de nuestras sociedades."
"4º ESO";Latín;"Distinguir en las diversas manifestaciones literarias y artísticas de todos los tiempos la mitología clásica como fuente de inspiración y reconocer en el patrimonio arqueológico las huellas de la romanización.";"Este criterio trata de comprobar si se identifican los principales elementos de la mitología clásica y el patrimonio arqueológico romano en diversos contextos expresivos, textos literarios e iconografía de cualquier tipo, se comprende su significado específico y se advierte su valor como fuente de inspiración. Para ello realizará actividades de búsqueda en fuentes diversas, incluidas las tecnologías de la información y la comunicación, o manifestará sus conocimientos comentando textos, mensajes o imágenes de contenido mitológico o referencia arqueológica."
"4º ESO";Latín;"Aplicar las reglas básicas de evolución fonética a étimos latinos que hayan dado origen a términos romances del vocabulario habitual y establecer la relación semántica entre un término patrimonial y un cultismo.";"Con este criterio se pretende evaluar la capacidad para utilizar los mecanismos de evolución fonética y analizar las diferencias de significado entre palabras de un mismo origen. A este fin, además de actividades de aplicación de las reglas evolutivas o deducción de dichas reglas a partir de la comparación con el término heredado, el alumno deberá redactar composiciones pautadas en las que aparezcan términos patrimoniales y cultismos previamente estudiados."
"4º ESO";Latín;"Identificar componentes de origen grecolatino en palabras del lenguaje cotidiano y en el vocabulario específico de las ciencias y de la técnica, y explicar su sentido etimológico.";"Este criterio trata de comprobar la capacidad de reconocer los formantes griegos y latinos en diferentes contextos lingüísticos y producir definiciones etimológicas de términos cotidianos, científicos y técnicos. Para ello, se propondrán actividades en las que se reconozcan las variaciones semánticas que aportan los distintos afijos, manejando textos con vocabulario específico de las materias estudiadas."
"4º ESO";Latín;"Reconocer latinismos y locuciones usuales de origen latino incorporadas a las lenguas conocidas por el alumno y explicar su significado en expresiones orales y escritas.";"Este criterio pretende verificar si el alumno identifica y comprende las expresiones latinas integradas en las lenguas modernas y si es capaz de utilizarlas de manera coherente. Para la consecución de este criterio podrá rastrear su empleo en diferentes tipos de textos, literarios, periodísticos o mensajes publicitarios, escritos en las lenguas que son objeto de estudio, y realizar alguna composición breve en la que se empleen con propiedad."
"4º ESO";Latín;"Reconocer los elementos morfológicos y las estructuras sintácticas elementales de la lengua latina y compararlos con los de la propia lengua.";"Con este criterio se trata de constatar la compresión del funcionamiento básico de la lengua latina y la capacidad de establecer analogías y diferencias con elementos y estructuras de su propia lengua. Además de las actividades que ayuden a fijar los paradigmas latinos, el alumnado podrá mostrar su capacidad comprensiva mediante la comparación entre un texto latino y su traducción, de manera que identifique las palabras invariables, los distintos morfemas flexivos y las estructuras sintácticas de las dos lenguas."
"4º ESO";Latín;"Traducir textos breves y sencillos y producir mediante retroversión oraciones simples utilizando las estructuras propias de la lengua latina.";"Este criterio intenta comprobar si el alumno ha asimilado las estructuras morfológicas y sintácticas elementales de la lengua latina y si es capaz de reconocerlas para realizar traducciones directas o inversas de textos elaborados de escasa dificultad. Para ello se harán prácticas de análisis morfosintáctico, traducción y retroversión en las que se evidencie la correspondencia entre el análisis y la versión realizada."
"4º ESO";Latín;"Elaborar, guiado por el profesor, un trabajo temático sencillo sobre cualquier aspecto de la producción artística y técnica, la historia, las instituciones, o la vida cotidiana en Roma.";"Este criterio intenta constatar la capacidad de buscar información en fuentes diversas, organizarla, situar cronológicamente los datos obtenidos, interpretar los referentes clásicos en comparación con sus correspondientes del mundo actual y exponer el resultado de manera ordenada y coherente, utilizando las tecnologías de la información y la comunicación como instrumento preferente para la presentación de su trabajo."
"4º ESO";"Lengua castellana y literatura";"Extraer las ideas principales y los datos relevantes de presentaciones de una cierta extensión o de conferencias no muy extensas e identificar el propósito, la tesis y los argumentos de declaraciones o de debates públicos en medios de comunicación o en el marco escolar.";"Este criterio valora la competencia para elaborar esquemas y resúmenes de exposiciones orales, recogiendo las intenciones, las tesis y los argumentos de declaraciones públicas de tipo persuasivo o de los participantes en debates públicos o celebrados en el marco escolar (objetivo 1)."
"4º ESO";"Lengua castellana y literatura";"Realizar presentaciones orales claras y bien estructuradas sobre temas relacionados con la actividad académica o la actualidad social, política o cultural que admitan diferentes puntos de vista y diversas actitudes ante ellos con la ayuda de medios audiovisuales y de las tecnologías de la información y la comunicación.";"Este criterio valora la competencia del alumnado para realizar una exposición sobre un tema, con la ayuda de notas escritas y eventualmente con el apoyo de recursos como carteles o diapositivas, señalando diferentes puntos de vista ante él y presentando las razones a favor o en contra que se pueden dar, de modo que se proporcione a los oyentes datos relevantes y criterios para que puedan adoptar una actitud propia. Se valorará especialmente la utilización de los medios audiovisuales y las tecnologías de la información y la comunicación como apoyo en las presentaciones orales (objetivo 2)."
"4º ESO";"Lengua castellana y literatura";"Identificar y contrastar el propósito en textos escritos del ámbito público y de los medios de comunicación; comprender instrucciones que regulan la vida social y procesos de aprendizaje complejos; inferir el tema general y temas secundarios; distinguir cómo se organiza la información; contrastar explicaciones y argumentos y juzgar la eficacia de los procedimientos lingüísticos usados.";"Este criterio valora la competencia para identificar el acto de habla (protesta, advertencia, invitación...) y el propósito comunicativo en los textos más usados para actuar como miembros de la sociedad y en los medios de comunicación (cartas al director, columnas de opinión, publicidad); siguen instrucciones para realizar actividades en ámbitos públicos próximos a su experiencia social y en situaciones de aprendizaje que constituyen procesos de cierta complejidad; infieren el tema general y los temas secundarios a partir de informaciones que se repiten en el texto y de sus propios conocimientos; establecen la relación entre las partes de una explicación y de una argumentación aplicando técnicas de organización de ideas; identifican las diferencias entre explicaciones de un mismo hecho y entre argumentos de signo contrario y son capaces de juzgar el papel de algunos procedimientos lingüísticos (registro, organización del texto, figuras retóricas) en la eficacia del texto (claridad, precisión, capacidad de persuasión) )(objetivo 2)"
"4º ESO";"Lengua castellana y literatura";"Exponer, explicar, argumentar, resumir y comentar, en soporte papel o digital, usando el registro adecuado, organizando las ideas con claridad, enlazando los enunciados en secuencias lineales cohesionadas, respetando las normas gramaticales y ortográficas y valorando la importancia de planificar de planificar y revisar el texto.";"Este criterio valora la competencia para redactar los textos con una organización clara y enlazando las oraciones en una secuencia lineal cohesionada y que manifiestan interés en planificar los textos y en revisarlos realizando sucesivas versiones hasta llegar a un texto definitivo adecuado por su formato y su registro. En este curso se evaluará si saben componer textos propios del ámbito público, como foros, solicitudes e instancias, reclamaciones, curriculum vitae y folletos informativos y publicitarios, de acuerdo con las convenciones de estos géneros; redactar textos periodísticos de opinión usando eficazmente recursos expresivos y persuasivos; resumir exposiciones, explicaciones y argumentaciones reconstruyendo los elementos básicos del texto original; componer exposiciones, explicaciones y argumentaciones recurriendo a diversas fuentes y asegurando una lectura fluida; exponer proyectos de trabajo e informar de las conclusiones. Se valorará también la buena presentación
de los textos escritos tanto en soporte papel como digital, con respeto a las normas ortográficas y tipográficas (objetivo 4)."
"4º ESO";"Lengua castellana y literatura";"Aplicar los conocimientos sobre la lengua y las normas del uso lingüístico para resolver problemas de comprensión de textos orales y escritos y para la composición y revisión autónoma de los textos.";"Este criterio valora la competencia en el uso de los conocimientos sobre la lengua y las normas de uso en relación con la comprensión y la composición y si se utilizan con autonomía en la revisión de textos. Se evaluarán todos los aspectos de la adecuación y cohesión y especialmente la expresión de la subjetividad (opinión, valoración, certeza, inclusión de citas) y las variaciones expresivas de la deixis (fórmulas de confianza, de cortesía); la construcción de oraciones simples y complejas con diferentes esquemas semántico y sintáctico; los procedimientos de conexión y, en concreto, los conectores de causa, consecuencia, condición e hipótesis; los mecanismos de referencia interna; los diferentes procedimientos para componer enunciados con estilo cohesionado (alternativa entre construcciones oracionales y nominales; entre yuxtaposición, coordinación y subordinación).
Además de las normas que han sido objeto de evaluación en cursos anteriores, se tendrá en cuenta la ortografía de elementos de origen grecolatino, la contribución de la puntuación a la organización cohesionada de la oración y del texto, el uso de la raya y el paréntesis en incisos y los usos expresivos de las comillas (objetivo 5)."
"4º ESO";"Lengua castellana y literatura";"Conocer y usar la terminología lingüística adecuada en la reflexión sobre el uso.";"Este criterio valora el uso adecuado de la terminología necesaria para referirse a los conocimientos gramaticales y a las actividades que se realizan en clase. Se comprobará el conocimiento de la terminología adquirida en cursos anteriores y de la incluida en este curso. Se comprobará también que se distingue entre forma y función de las palabras y se conocen los procedimientos léxicos y sintácticos para los cambios de categoría. Se valorará la progresiva autonomía en la obtención de todo tipo de información lingüística en diccionarios y otras obras de consulta (objetivo 5)."
"4º ESO";"Lengua castellana y literatura";"Manejar principios fundamentales del funcionamiento de los procesadores de textos y utilizarlos en trabajos sencillos de investigación, utilizando los medios informáticos complementarios (Internet, bases de datos, CD-Roms, procesadores de textos, etc.)";"Este criterio valora la competencia del alumnado para utilizar las distintas tecnologías de la información y la comunicación para investigar, recabar información y presentar formalmente los trabajos realizados. Muy importante es la utilización de procesadores de textos, bases de datos o el correo electrónico, así como, la navegación por diversas de páginas web relevantes para la investigación o el trabajo a realizar. Se valorará tanto la utilización crítica de estos medios como la realización de un trabajo completo y riguroso (objetivo 6)."
"4º ESO";"Lengua castellana y literatura";"Exponer una opinión bien argumentada sobre la lectura personal de relatos de cierta extensión y novelas de la actualidad; evaluar la estructura y el uso de los elementos del género, el uso del lenguaje, el punto de vista y el oficio del autor; relacionar el sentido de la obra con su contexto y con la propia experiencia.";"Este criterio valora la competencia lectora en el ámbito literario, por medio de la lectura personal de obras de los periodos literarios estudiados (desde el siglo XIX hasta la actualidad). Los alumnos y las alumnas deberán considerar el texto de manera crítica; evaluar su contenido, la estructura general, al uso que se hace de los elementos caracterizadores del género, con especial atención al orden cronológico y a la voz o voces del narrador, el uso del lenguaje (registro y estilo), el punto de vista y el oficio del autor. Deberán emitir una opinión personal, bien argumentada, sobre los aspectos más apreciados y menos apreciados de la obra, y sobre la implicación entre sus contenidos y las propias vivencias (objetivo 7)."
"4º ESO";"Lengua castellana y literatura";"Utilizar los conocimientos literarios en la comprensión y la valoración de textos breves o fragmentos, atendiendo especialmente a las innovaciones de los géneros y de las formas (en la versificación y en el lenguaje) en la literatura contemporánea.";"Este criterio valora el conocimiento literario en función de la lectura, la valoración y el disfrute de los textos comentados en clase; se observa la capacidad de distanciarse del texto literario para evaluar su contenido, su organización, el uso del lenguaje y el oficio del autor. Se tendrá en cuenta la comprensión de los temas y motivos y el reconocimiento de la recurrencia de ciertos temas o de la aparición de otros nuevos, el reconocimiento de los géneros y de sus
características y novedades en la literatura contemporánea, con carácter general (relato o drama realista, fantástico, poético; poesía romántica, vanguardista, social), así como las aportaciones del simbolismo y de las vanguardias al lenguaje poético (objetivo 7)."
"4º ESO";"Lengua castellana y literatura";"Explicar relaciones entre las obras leídas y comentadas, el contexto histórico y literario en que aparecen y los autores más relevantes desde el siglo XIX hasta la actualidad, realizando un trabajo personal de información y de síntesis, exponiendo una valoración personal, o de imitación y recreación, en soporte papel o digital.";"Este criterio valora la competencia para comprender el fenómeno literario como una actividad comunicativa estética en un contexto histórico determinado, mediante un trabajo personal, en soporte papel o digital, en el que se sintetice la información obtenida sobre un autor, obra o movimiento de la actualidad; también se puede proponer la composición de un texto en el que se imite o recree alguno de los modelos utilizados en clase. De esta forma se puede comprobar que se adquiere un conocimiento de los periodos y movimientos literarios desde el siglo XIX hasta la actualidad, así como de obras y de autores más relevantes durante esos siglos (objetivo 7)."
"4º ESO";"Lengua castellana y literatura";"Identificar y valorar las distintas lenguas que se hablan en España y la situación del español en el mundo a través del conocimiento de autores y obras literarias";"Este criterio valora el conocimiento que tiene el alumnado de las distintas lenguas que se hablan en España y su espacio de difusión en el mundo, a través de los textos y el patrimonio literario y el valor que da a su desarrollo como testimonio de una identidad cultural que se ha de respetar (objetivo 8)."
"4º ESO";"Lengua castellana y literatura";"Utilizar la lectura y la escritura en su tiempo de ocio";"Se valora el uso habitual que el alumnado hace de la lectura a través de la biblioteca o de la escritura en su tiempo de ocio a través de las demandas que realiza el profesor o de la receptividad con que recibe las distintas iniciativas de animación a la lectura (objetivo 9)."
"4º ESO";"Lengua castellana y literatura";"Poner en práctica estrategias de análisis de los textos que eviten su uso como fuente de discriminación";"Este criterio valora la competencia del alumnado para identificar situaciones en las que él mismo, otros compañeros, los medios de comunicación, etc., están utilizando el lenguaje de forma discriminatoria en cualquier situación (objetivo 10)."
"4º ESO";"Lengua castellana y literatura";"Extraer las ideas principales y los datos relevantes de presentaciones de una cierta extensión o de conferencias no muy extensas e identificar el propósito, la tesis y los argumentos de declaraciones o de debates públicos en medios de comunicación o en el marco escolar.";"Este criterio está dirigido a averiguar si los alumnos y las alumnas son capaces de elaborar esquemas y resúmenes de exposiciones orales, recogiendo las intenciones, las tesis y los argumentos de declaraciones públicas de tipo persuasivo o de los participantes en debates públicos o celebrados en el marco escolar."
"4º ESO";"Lengua castellana y literatura";"Identificar y contrastar el propósito en textos escritos del ámbito público y de los medios de comunicación; comprender instrucciones que regulan la vida social y procesos de aprendizaje complejos; inferir el tema general y temas secundarios; distinguir cómo se organiza la información; contrastar explicaciones y argumentos y juzgar la eficacia de los procedimientos lingüísticos usados.";"Este criterio sirve para evaluar si Identifican el acto de habla (protesta, advertencia, invitación.) y el propósito comunicativo en los textos más usados para actuar como miembros de la sociedad y en los medios de comunicación (cartas al director, columnas de opinión, publicidad); siguen instrucciones para realizar actividades en ámbitos públicos próximos a su experiencia social y en situaciones de aprendizaje que constituyen procesos de cierta complejidad; infieren el tema general y los temas secundarios a partir de informaciones que se repiten en el texto y de sus propios conocimientos; establecen la relación entre las partes de una explicación y de una argumentación aplicando técnicas de organización de ideas; identifican las diferencias entre explicaciones de un mismo hecho y entre argumentos de signo contrario y son capaces de juzgar el papel de algunos procedimientos lingüísticos (registro, organización del texto, figuras retóricas) en la eficacia del texto (claridad, precisión, capacidad de persuasión)."
"4º ESO";"Lengua castellana y literatura";"Exponer, explicar, argumentar, resumir y comentar, en soporte papel o digital, usando el registro adecuado, organizando las ideas con claridad, enlazando los enunciados en secuencias lineales cohesionadas, respetando las normas gramaticales y ortográficas y valorando la importancia de planificar de planificar y revisar el texto.";"Este criterio está destinado a evaluar que redactan los textos con una organización clara y enlazando las oraciones en una secuencia lineal cohesionada y que manifiestan interés en planificar los textos y en revisarlos realizando sucesivas versiones hasta llegar a un texto definitivo adecuado por su formato y su registro. En este curso se evaluará si saben componer textos propios del ámbito público, como foros, solicitudes e instancias, reclamaciones, curriculum vitae y folletos informativos y publicitarios, de acuerdo con las convenciones de estos géneros; redactar textos periodísticos de opinión usando eficazmente recursos expresivos y persuasivos; resumir exposiciones, explicaciones y argumentaciones reconstruyendo los elementos básicos del texto original; componer exposiciones, explicaciones y argumentaciones recurriendo a diversas fuentes y asegurando una lectura fluida; exponer proyectos de trabajo e informar de las conclusiones. Se valorará también la buena presentación de los textos escritos tanto en soporte papel como digital, con respeto a las normas ortográficas y tipográficas."
"4º ESO";"Lengua castellana y literatura";"Realizar presentaciones orales claras y bien estructuradas sobre temas relacionados con la actividad académica o la actualidad social, política o cultural que admitan diferentes puntos de vista y diversas actitudes ante ellos con la ayuda de medios audiovisuales y de las tecnologías de la información y la comunicación.";"Con este criterio se quiere observar si los alumnos y alumnas son capaces de realizar una exposición sobre un tema, con la ayuda de notas escritas y eventualmente con el apoyo de recursos como carteles o diapositivas, señalando diferentes puntos de vista ante él y presentando las razones a favor o en contra que se pueden dar, de modo que se proporcione a los oyentes datos relevantes y criterios para que puedan adoptar una actitud propia. Se valorará especialmente la utilización de los medios audiovisuales y las tecnologías de la información y la comunicación como apoyo en las presentaciones orales."
"4º ESO";"Lengua castellana y literatura";"Exponer una opinión bien argumentada sobre la lectura personal de relatos de cierta extensión y novelas desde el siglo XIX hasta la actualidad; evaluar la estructura y el uso de los elementos del género, el uso del lenguaje, el punto de vista y el oficio del autor; relacionar el sentido de la obra con su contexto y con la propia experiencia.";"Este criterio evalúa la competencia lectora en el ámbito literario, por medio de la lectura personal de obras de los periodos literarios estudiados (desde el siglo XIX hasta la actualidad). Los alumnos y las alumnas deberán considerar el texto de manera crítica; evaluar su contenido, la estructura general, al uso que se hace de los elementos caracterizadores del género, con especial atención al orden cronológico y a la voz o voces del narrador, el uso del lenguaje (registro y estilo), el punto de vista y el oficio del autor. Deberán emitir una opinión personal, bien argumentada, sobre los aspectos más apreciados y menos apreciados de la obra, y sobre la implicación entre sus contenidos y las propias vivencias."
"4º ESO";"Lengua castellana y literatura";"Utilizar los conocimientos literarios en la comprensión y la valoración de textos breves o fragmentos, atendiendo especialmente a las innovaciones de los géneros y de las formas (en la versificación y en el lenguaje) en la literatura contemporánea";"Con este criterio se pretende evaluar la asimilación de los conocimientos literarios en función de la lectura, la valoración y el disfrute de los textos comentados en clase; se observa la capacidad de distanciarse del texto literario para evaluar su contenido, su organización, el uso del lenguaje y el oficio del autor. Se tendrá en cuenta la comprensión de los temas y motivos y el reconocimiento de la recurrencia de ciertos temas o de la aparición de otros nuevos, el reconocimiento de los géneros y de sus características y novedades en la literatura contemporánea, con carácter general (relato o drama realista, fantástico, poético; poesía romántica, vanguardista, social), así como las aportaciones del simbolismo y de las vanguardias al lenguaje poético."
