valor_curso;valor_area_materia;valor_criterio_evaluacion;descripcion_criterio_evaluacion
"3º ESO";"Educación plástica y visual";"Elegir y disponer de los materiales más adecuados para elaborar un producto visual y plástico en base a unos objetivos prefijados y a la autoevaluación continua del proceso de realización.";"Con este criterio se comprueba si el alumnado es capaz de utilizar estrategias compositivas adecuadas, realizar un buen uso de las técnicas y diferenciar el origen y variaciones de los elementos visuales (luz, sombra y textura) para realizar sus propias creaciones. "
"3º ESO";"Educación plástica y visual";"Diferenciar los distintos estilos y tendencias de las artes visuales a través del tiempo y atendiendo a la diversidad cultural.";"Este criterio pretende evaluar si el alumnado es capaz de valorar las formas e imágenes que propone el campo del arte y el nivel de interés mostrado por el estudio, análisis e interpretación de las mismas. "
"3º ESO";"Física y Química";"Determinar los rasgos distintivos del trabajo científico a través del análisis contrastado de algún problema científico o tecnológico de actualidad, así como su influencia sobre la calidad de vida de las personas.";"Se trata de averiguar si los estudiantes son capaces de buscar bibliografía referente a temas de actualidad, como la radiactividad, la conservación de las especies o la intervención humana en la reproducción, y de utilizar las destrezas comunicativas suficientes para elaborar informes que estructuren los resultados del trabajo. También se pretende evaluar si se tiene una imagen del trabajo científico como un proceso en continua construcción, que se apoya en los trabajos colectivos de muchos grupos, que tiene los condicionamientos de cualquier actividad humana y que por ello puede verse afectada por variables de distinto tipo. "
"3º ESO";"Física y Química";"2. Describir propiedades de la materia en sus distintos estados de agregación y utilizar el modelo cinético para interpretarlas, diferenciando la descripción macroscópica de la interpretación con modelos.";"Se trata de comprobar que el alumnado conoce las propiedades de los gases, llevando a cabo experiencias sencillas que las pongan de manifiesto, concibe el modelo cinético que las explica y que, además, es capaz de utilizarlo para comprender el concepto de presión del gas, llegar a establecer las leyes de los gases e interpretar los cambios de estado. Asimismo se valorarán competencias procedimentales tales como la representación e interpretación de gráficas en las que se relacionen la presión, el volumen y la temperatura."
"3º ESO";"Física y Química";"Utilizar procedimientos que permitan saber si un material es una sustancia, simple o compuesta, o bien una mezcla y saber expresar la composición de las mezclas.";"Este criterio trata de constatar si el alumnado reconoce cuando un material es una sustancia o una mezcla y, en este último caso, conoce técnicas de separación, sabe diseñar y realizar algunas de ellas en el laboratorio, sabe clasificar las sustancias en simples y compuestas y diferenciar una mezcla de un compuesto. También debe comprobarse que entiende y sabe expresar la composición de las mezclas especialmente la concentración, en el caso de disoluciones, y el porcentaje en masa en el caso de mezclas de sólidos."
"3º ESO";"Física y Química";"Justificar la diversidad de sustancias que existen en la naturaleza y que todas ellas están constituidas de unos pocos elementos y describir la importancia que tienen alguna de ellas para la vida.";"A través de este criterio se comprobará si el alumnado comprende la importancia que ha tenido la búsqueda de elementos en la explicación de la diversidad de materiales existentes y reconoce la desigual abundancia de elementos en la naturaleza. También deberá constatarse que conoce la importancia que algunos materiales y sustancias tienen en la vida cotidiana, especialmente en la salud y en la alimentación."
"3º ESO";"Física y Química";"Producir e interpretar fenómenos electrostáticos cotidianos, valorando las repercusiones de la electricidad en el desarrollo científico y tecnológico y en las condiciones de vida de las personas.";"Se pretende constatar si el alumnado es capaz de realizar experiencias electrostáticas, explicarlas cualitativamente con el concepto de carga, mostrando su conocimiento de la estructura eléctrica de la materia. Se valorará también si es capaz de construir instrumentos sencillos como versorios o electroscopios y es consciente de las repercusiones de los conocimientos sobre la electricidad y la necesidad del ahorro energético."
"3º ESO";"Física y Química";"Describir los primeros modelos atómicos y justificar su evolución para poder explicar nuevos fenómenos, así como las aplicaciones que tienen algunas sustancias radiactivas y las repercusiones de su uso en los seres vivos y en el medio ambiente.";"Se trata de comprobar que el alumnado comprende los primeros modelos atómicos, por qué se establecen y posteriormente evolucionan de uno a otro, por ejemplo cómo el modelo de Thomson surge para explicar la electroneutralidad habitual de la materia. También se trata de comprobar si conoce las aplicaciones de los isótopos radiactivos, principalmente en medicina, y las repercusiones que pueden tener para los seres vivos y el medio ambiente"
"3º ESO";"Física y Química";"Describir las reacciones químicas como cambios macroscópicos de unas sustancias en otras, justificarlas desde la teoría atómica y representarlas con ecuaciones químicas. Valorar, además, la importancia de obtener nuevas sustancias y de proteger el medio ambiente.";"Este criterio pretende comprobar que los alumnos comprenden que las reacciones químicas son procesos en los que unas sustancias se transforman en otras nuevas, que saben explicarlas con el modelo elemental de reacción y representarlas con ecuaciones. Se valorará también si conocen su importancia en la mejora y calidad de vida y las posibles repercusiones negativas, siendo conscientes de la relevancia y responsabilidad de la química para la protección del medioambiente y la salud de las personas."
"3º ESO";"Historia y cultura de las religiones";"Explicar la pluralidad religiosa en el mundo identificando los rasgos fundamentales de la distribución de las grandes religiones en la actualidad.";"Este criterio valora la competencia del alumnado para tomar conciencia de la pluralidad religiosa existente en el mundo, identifica aquellas religiones que tienen mayor número de fieles, así como los rasgos generales de su distribución espacial pero también reconoce la pluralidad religiosa existente en dichos ámbitos."
"3º ESO";"Historia y cultura de las religiones";"Describir algunos mitos significativos de distintas religiones estableciendo comparaciones entre ellos e identificando su posible influencia en nuestra tradición cultural.";"Este criterio valora la competencia del alumnado en el conocimiento de algunos mitos presentes en diferentes religiones, por ejemplo, sobre la creación del mundo, del hombre, el origen del bien y del mal, etc.; si identifica elementos similares o diferentes en ellos y conoce algún ejemplo de su pervivencia en tradiciones, cuentos u obras literarias."
"3º ESO";"Historia y cultura de las religiones";"Explicar las relaciones existentes entre el judaísmo, el cristianismo y el Islam poniendo de manifiesto su tradición común y sus rasgos característicos diferenciales.";"Este criterio valora la competencia del alumnado para identificar los elementos comunes de las grandes religiones monoteístas y las tradiciones religiosas que las impregnan, así como si se conocen los rasgos fundamentales de sus doctrinas, sus preceptos y su culto y se es capaz de hacer explicitas sus diferencias."
"3º ESO";"Historia y cultura de las religiones";"Reconocer en algunos ritos de diferentes religiones la concepción que subyace sobre aspectos significativos relacionados con la vida de las personas, tales como el nacimiento, el matrimonio o la muerte y la pervivencia de tales creencias en la tradición cultural de los pueblos.";"Este criterio valora la competencia del alumnado para conocer algunos de los ritos que suelen estar presentes en las diferentes religiones, identifica las diferencias entre ellos y a qué responden y reconoce la pervivencia de determinadas concepciones religiosas en las prácticas y costumbres sociales actuales de la población en general."
"3º ESO";"Historia y cultura de las religiones";"Caracterizar los edificios sagrados identificativos de las diferentes religiones, su función y elementos relevantes, reconociéndolos como manifestaciones del patrimonio artístico.";"Este criterio valora la competencia del alumnado para identificar los espacios sagrados presentes en las diferentes religiones iglesias, sinagogas, mezquitas, pagodas, etc., se conoce la función que cada religión les otorga y los elementos más característicos que los integran. Por otra parte, permite comprobar que reconoce el valor que tienen como manifestaciones artísticas que forman parte del patrimonio cultural de los pueblos."
"3º ESO";"Historia y cultura de las religiones";"Poner ejemplos de manifestaciones escritas, plásticas o musicales, de diferentes épocas, vinculadas a creencias, celebraciones, ritos u otras expresiones religiosas, apreciando sus valores estéticos y valorando su contribución al patrimonio cultural.";"Este criterio valora la competencia del alumnado para conocer producciones artísticas vinculadas al hecho religioso, identificando en la iconografía, las imágenes, las fuentes escritas o las obras musicales, el reflejo de determinadas creencias, particularmente las referidas a la religión cristiana. Igualmente permite comprobar si reconoce en dichas manifestaciones valores estéticos asociados a su época y las considera parte del patrimonio artístico que debe contribuir a conservar."
"3º ESO";"Historia y cultura de las religiones";"Explicar la pluralidad religiosa en el mundo identificando los rasgos fundamentales de la distribución de las grandes religiones en la actualidad.";"Con este criterio se trata de comprobar que el alumnado ha tomado conciencia de la pluralidad religiosa existente en el mundo, identifica aquellas religiones que tienen mayor número de fieles, así como los rasgos generales de su distribución espacial pero también reconoce la pluralidad religiosa existente en dichos ámbitos."
"3º ESO";"Historia y cultura de las religiones";"Describir algunos mitos significativos de distintas religiones estableciendo comparaciones entre ellos e identificando su posible influencia en nuestra tradición cultural.";"Se trata de evaluar si el alumnado conoce algunos mitos presentes en diferentes religiones, por ejemplo, sobre la creación del mundo, del hombre, el origen del bien y del mal, etc.; si identifica elementos similares o diferentes en ellos y conoce algún ejemplo de su pervivencia en tradiciones, cuentos u obras literarias."
"3º ESO";"Historia y cultura de las religiones";"Explicar las relaciones existentes entre el judaísmo, el cristianismo y el Islam poniendo de manifiesto su tradición común y sus rasgos característicos diferenciales.";"Con este criterio se trata de evaluar si se identifican los elementos comunes de las grandes religiones monoteístas y las tradiciones religiosas que las impregnan, así como si se conocen los rasgos fundamentales de sus doctrinas, sus preceptos y su culto y se es capaz de hacer explicitas sus diferencias."
"3º ESO";"Historia y cultura de las religiones";"Reconocer en algunos ritos de diferentes religiones la concepción que subyace sobre aspectos significativos relacionados con la vida de las personas, tales como el nacimiento, el matrimonio o la muerte y la pervivencia de tales creencias en la tradición cultural de los pueblos.";"Se trata de comprobar que el alumnado conoce algunos de los ritos que suelen estar presentes en las diferentes religiones, identifica las diferencias entre ellos y a qué responden y reconoce la pervivencia de determinadas concepciones religiosas en las prácticas y costumbres sociales actuales de la población en general."
"3º ESO";"Historia y cultura de las religiones";"Caracterizar los edificios sagrados identificativos de las diferentes religiones, su función y elementos relevantes, reconociéndolos como manifestaciones del patrimonio artístico.";"Con este criterio se trata de comprobar que se identifican los espacios sagrados presentes en las diferentes religiones iglesias, sinagogas, mezquitas, pagodas, etc., se conoce la función que cada religión les otorga y los elementos más característicos que los integran. Por otra parte, permite comprobar que reconoce el valor que tienen como manifestaciones artísticas que forman parte del patrimonio cultural de los pueblos."
"3º ESO";"Historia y cultura de las religiones";"Poner ejemplos de manifestaciones escritas, plásticas o musicales, de diferentes épocas, vinculadas a creencias, celebraciones, ritos u otras expresiones religiosas, apreciando sus valores estéticos y valorando su contribución al patrimonio cultural.";"Este criterio pretende evaluar que el alumnado conoce producciones artísticas vinculadas al hecho religioso, identificando en la iconografía, las imágenes, las fuentes escritas o las obras musicales, el reflejo de determinadas creencias, particularmente las referidas a la religión cristiana. Igualmente permite comprobar si reconoce en dichas manifestaciones valores estéticos asociados a su época y las considera parte del patrimonio artístico que debe contribuir a conservar."
"3º ESO";"Lengua castellana y literatura";"Entender instrucciones y normas dadas oralmente; extraer ideas generales e informaciones específicas de reportajes y entrevistas, seguir el desarrollo de presentaciones breves relacionadas con temas académicos y plasmarlo en forma de esquema y resumen.";"Este criterio valora la competencia del alumnado para reproducir normas e instrucciones recibidas oralmente, al menos en sus puntos fundamentales; de dar cuenta del tema general y de hechos relevantes de un reportaje radiofónico o emitido por TV o de las opiniones más significativas de un entrevistado y del perfil que de él da el entrevistador; finalmente, de plasmar en forma de esquema y resumen el tema general y las partes de una exposición oral no muy extensa y de estructura clara acerca de contenidos relacionados con diferentes materias escolares y otras obras de consulta (objetivo 1)."
"3º ESO";"Lengua castellana y literatura";"Realizar explicaciones orales sencillas sobre hechos de actualidad social, política o cultural que sean del interés del alumnado, con la ayuda de medios audiovisuales y de las tecnologías de la información y la comunicación.";"Este criterio valora la competencia para ofrecer explicaciones sobre algún fenómeno natural, algún hecho histórico, algún conflicto social, etc., que sea de su interés. Se tratará de que los oyentes puedan obtener una descripción clara de los hechos y una comprensión suficiente de las causas que los explican. Se valorará especialmente la utilización de los medios audiovisuales y las tecnologías de la información y la comunicación como apoyo a las explicaciones orales (objetivo 2)."
"3º ESO";"Lengua castellana y literatura";"Extraer y contrastar informaciones concretas e identificar el propósito en los textos escritos más usados para actuar como miembros de la sociedad; seguir instrucciones en ámbitos públicos y en procesos de aprendizaje de cierta complejidad; inferir el tema general y temas secundarios; distinguir cómo se organiza la información";"Este criterio valora la competencia para extraer informaciones concretas que pueden aparecer expresadas con palabras diferentes a las usadas para preguntar por ellas y contrastar las informaciones procedentes de diversas fuentes; identifican el acto de habla (protesta, advertencia, invitación...) y el propósito comunicativo, aunque en ellos no haya expresiones en que aquellos se hagan explícitos; siguen instrucciones para realizar actividades en ámbitos públicos próximos a su experiencia social y en situaciones de aprendizaje que constituyen procesos de cierta complejidad; identifican el tema general de un texto y los temas secundarios, no sólo reconociendo los enunciados en los que aparecen explícitos, sino infiriéndolos de informaciones que se repiten en el texto; establecen la relación entre los elementos de una exposición y de una explicación y aplican técnicas de organización de ideas (objetivo 3)."
"3º ESO";"Lengua castellana y literatura";"Narrar, exponer, explicar, resumir y comentar, en soporte papel o digital, usando el registro adecuado, organizando las ideas con claridad, enlazando los enunciados en secuencias lineales cohesionadas, respetando las normas gramaticales y ortográficas y valorando la importancia de planificar y revisar el texto.";"Este criterio evalúa que los alumnos y las alumnas redactan los textos con una organización clara y enlazando las oraciones en una secuencia lineal cohesionada y que manifiestan interés en planificar los textos y en revisarlos realizando sucesivas versiones hasta llegar a un texto definitivo adecuado por su formato y su registro. En este curso se evaluará si saben narrar y comentar con claridad hechos y experiencias en foros y diarios personales en soporte impreso o digital; componer textos propios del ámbito público, especialmente reglamentos, circulares, convocatorias y actas de reuniones, de acuerdo con las convenciones de estos géneros; redactar reportajes y entrevistas organizando la información de forma jerárquica; resumir narraciones y exposiciones reconstruyendo los elementos básicos del texto original; componer exposiciones y explicaciones sobre temas que requieren la consulta de fuentes, facilitando a los lectores una lectura fluida y la obtención de informaciones relevantes; exponer proyectos de trabajo e informar de las conclusiones. Se valorará también la buena presentación de los textos escritos tanto en soporte papel como digital, con respeto a las normas ortográficas y tipográficas (objetivo 4)."
"3º ESO";"Lengua castellana y literatura";"Aplicar los conocimientos sobre la lengua y las normas del uso lingüístico para resolver problemas de comprensión de textos orales y escritos y para la composición y revisión progresivamente autónoma de los textos propios de este curso.";"Este criterio valora la competencia para utilizar los conocimientos sobre la lengua y las normas de uso en relación con la comprensión, la composición y la revisión de textos. Se atenderá en especial a las variaciones sociales de la deixis (fórmulas de confianza y de cortesía), a los conectores distributivos, de orden, contraste, explicación y causa; a los mecanismos de referencia interna, gramaticales léxicos, especialmente las nominalizaciones y los hiperónimos abstractos; a los valores del subjuntivo y de las perífrasis verbales de uso frecuente; a los diferentes comportamientos sintácticos de un mismo verbo en diferentes acepciones y a la expresión de un mismo contenido mediante diferentes esquemas sintácticos; a la inserción de subordinadas sustantivas, adjetivas y adverbiales. Se comprobará la consolidación del conocimiento práctico de las normas ortográficas y se ampliará a la ortografía de prefijos y sufijos más usuales; la tilde diacrítica en interrogativos y exclamativos; la coma en las oraciones compuestas y en relación con marcadores discursivos; las comillas como forma de cita (objetivo 5)."
"3º ESO";"Lengua castellana y literatura";"Conocer la terminología lingüística necesaria para la reflexión sobre el uso.";"Este criterio valora el uso de la terminología básica para seguir y dar explicaciones e instrucciones en las actividades gramaticales. En este curso, además de la terminología evaluada en cursos anteriores, se comprobará el conocimiento de la referida a clases de predicados (nominal, verbal) y oraciones (activa, pasiva) y de complementos verbales; cambios de categoría (nominalizaciones) y a la identificación de las formas de unión (yuxtaposición, coordinación y subordinación) de las oraciones. Se valorará la progresiva autonomía en la obtención de información gramatical de carácter general en los diccionarios escolares (objetivo 5)."
"3º ESO";"Lengua castellana y literatura";"Manejar principios fundamentales del funcionamiento de los procesadores de textos y utilizarlos en trabajos sencillos de investigación, utilizando los medios informáticos complementarios (Internet, bases de datos, CD-Roms, procesadores de textos, etc.)";"Este criterio valora la competencia del alumnado para utilizar las distintas tecnologías de la información y la comunicación para investigar, recabar información y presentar formalmente los trabajos realizados. Muy importante es la utilización de procesadores de textos, bases de datos o el correo electrónico, así como, la navegación por diversas de páginas web relevantes para la investigación o el trabajo a realizar. Se valorará tanto la utilización crítica de estos medios como la realización de un trabajo completo y riguroso (objetivo 6)."
"3º ESO";"Lengua castellana y literatura";"Exponer una opinión sobre la lectura personal de una obra completa adecuada a la edad y relacionada con los periodos literarios estudiados; evaluar la estructura y el uso de los elementos del género, el uso del lenguaje y el punto de vista del autor; situar básicamente el sentido de la obra en relación con su contexto y con la propia experiencia.";"Este criterio evalúa la competencia lectora en el ámbito literario, por medio de la lectura personal de obras completas relacionadas con los periodos literarios estudiados, (lo que incluye adaptaciones y recreaciones modernas). Deberán considerar el texto de manera crítica, evaluar su contenido, teniendo en cuenta su contexto histórico, la estructura general, los elementos caracterizadores del género, el uso del lenguaje (registro y estilo), el punto de vista y el oficio del autor. Deberán emitir una opinión personal sobre los aspectos más apreciados y menos apreciados de la obra, y sobre la implicación entre su contenido y las propias vivencias (objetivo 7)."
"3º ESO";"Lengua castellana y literatura";"Utilizar los conocimientos literarios en la comprensión y la valoración de textos breves o fragmentos, atendiendo a la presencia de ciertos temas recurrentes, al valor simbólico del lenguaje poético y a la evolución de los géneros, de las formas literarias y de los estilos.";"Con este criterio se pretende evaluar la asimilación de los conocimientos literarios en función de la lectura, la valoración y el disfrute de los textos comentados en clase; se observa la capacidad de distanciarse del texto literario para evaluar su contenido, su organización, el uso del lenguaje y el oficio del autor. Se tendrá en cuenta la comprensión de los temas y motivos, el reconocimiento de la recurrencia de ciertos temas (amor, tiempo, vida, muerte), el reconocimiento de los géneros y de su evolución a grandes rasgos (de la épica en verso a la novela, de la versificación tradicional a la renacentista) y la valoración de los elementos simbólicos y de los recursos retóricos y de su funcionalidad en el texto (objetivo 7)."
"3º ESO";"Lengua castellana y literatura";"Mostrar conocimiento de las relaciones entre las obras leídas y comentadas, el contexto en que aparecen y los autores más relevantes de la historia de la literatura, realizando un trabajo personal de información y de síntesis o de imitación y recreación, en soporte papel o digital.";"Este criterio trata de comprobar que se comprende el fenómeno literario como una actividad comunicativa estética en un contexto histórico determinado, mediante un trabajo personal presentado en soporte papel o digital, en el que se sintetice la información obtenida sobre un autor, obra o periodo; también se puede proponer la composición de un texto en el que se imite o recree alguno de los modelos utilizados en clase. De esta forma se puede comprobar que se va adquiriendo un conocimiento de los grandes periodos de la historia de la literatura, desde la Edad Media hasta mediados del siglo XVIII, así como de las obras y de los autores más relevantes de las literaturas hispánicas y europea (objetivo 7)."
"3º ESO";"Lengua castellana y literatura";"Identificar y valorar las distintas lenguas que se hablan en España a través del conocimiento de autores y obras literarias";"Este criterio valora el conocimiento que tiene el alumnado de las distintas lenguas que se hablan en España y su espacio de difusión, a través de los textos y el patrimonio literario y el valor que da a su desarrollo como testimonio de una identidad cultural que se ha de respetar (objetivo 8)"
"3º ESO";"Lengua castellana y literatura";"Utilizar la lectura y la escritura en su tiempo de ocio";"Se valora el uso habitual que el alumnado hace de la lectura a través de la biblioteca o de la escritura en su tiempo de ocio a través de las demandas que realiza el profesor o de la receptividad con que recibe las distintas iniciativas de animación a la lectura (objetivo 9)."
"3º ESO";"Lengua castellana y literatura";"Poner en práctica estrategias de análisis de los textos que eviten su uso como fuente de discriminación";"Este criterio valora la competencia del alumnado para identificar situaciones en las que él mismo, otros compañeros, los medios de comunicación, etc., están utilizando el lenguaje de forma discriminatoria en cualquier situación (objetivo 10)."
"3º ESO";"Lengua castellana y literatura";"Entender instrucciones y normas dadas oralmente; extraer ideas generales e informaciones específicas de reportajes y entrevistas, seguir el desarrollo de presentaciones breves relacionadas con temas académicos y plasmarlo en forma de esquema y resumen.";"Con este criterio se comprobará si alumnos y alumnas son capaces de reproducir normas e instrucciones recibidas oralmente, al menos en sus puntos fundamentales; de dar cuenta del tema general y de hechos relevantes de un reportaje radiofónico o emitido por TV o de las opiniones más significativas de un entrevistado y del perfil que de él da el entrevistador; finalmente, de plasmar en forma de esquema y resumen el tema general y las partes de una exposición oral no muy extensa y de estructura clara acerca de contenidos relacionados con diferentes materias escolares y otras obras de consulta."
"3º ESO";"Lengua castellana y literatura";"Extraer y contrastar informaciones concretas e identificar el propósito en los textos escritos más usados para actuar como miembros de la sociedad; seguir instrucciones en ámbitos públicos y en procesos de aprendizaje de cierta complejidad; inferir el tema general y temas secundarios; distinguir cómo se organiza la información.";"Con este criterio se evalúa que extraen informaciones concretas que pueden aparecer expresadas con palabras diferentes a las usadas para preguntar por ellas y contrastar las informaciones procedentes de diversas fuentes; identifican el acto de habla (protesta, advertencia, invitación...) y el propósito comunicativo, aunque en ellos no haya expresiones en que aquéllos se hagan explícitos; siguen instrucciones para realizar actividades en ámbitos públicos próximos a su experiencia social y en situaciones de aprendizaje que constituyen procesos de cierta complejidad; identifican el tema general de un texto y los temas secundarios, no sólo reconociendo los enunciados en los que aparecen explícitos, sino infiriéndolos de informaciones que se repiten en el texto; establecen la relación entre los elementos de una exposición y de una explicación y aplican técnicas de organización de ideas."
"3º ESO";"Lengua castellana y literatura";"Narrar, exponer, explicar, resumir y comentar, en soporte papel o digital, usando el registro adecuado, organizando las ideas con claridad, enlazando los enunciados en secuencias lineales cohesionadas, respetando las normas gramaticales y ortográficas y valorando la importancia de planificar y revisar el texto.";"Este criterio evalúa que redactan los textos con una organización clara y enlazando las oraciones en una secuencia lineal cohesionada y que manifiestan interés en planificar los textos y en revisarlos realizando sucesivas versiones hasta llegar a un texto definitivo adecuado por su formato y su registro. En este curso se evaluará si saben narrar y comentar con claridad hechos y experiencias en foros y diarios personales en soporte impreso o digital; componer textos propios del ámbito público, especialmente reglamentos, circulares, convocatorias y actas de reuniones, de acuerdo con las convenciones de estos géneros; redactar reportajes y entrevistas organizando la información de forma jerárquica; resumir narraciones y exposiciones reconstruyendo los elementos básicos del texto original; componer exposiciones y explicaciones sobre temas que requieren la consulta de fuentes, facilitando a los lectores una lectura fluida y la obtención de informaciones relevantes; exponer proyectos de trabajo e informar de las conclusiones. Se valorará también la buena presentación de los textos escritos tanto en soporte papel como digital, con respeto a las normas ortográficas y tipográficas."
"3º ESO";"Lengua castellana y literatura";"Realizar explicaciones orales sencillas sobre hechos de actualidad social, política o cultural que sean del interés del alumnado, con la ayuda de medios audiovisuales y de las tecnologías de la información y la comunicación.";"Con este criterio se busca observar si son capaces de ofrecer explicaciones sobre algún fenómeno natural, algún hecho histórico, algún conflicto social, etc., que sea de su interés. Se tratará de que los oyentes puedan obtener una descripción clara de los hechos y una comprensión suficiente de las causas que los explican. Se valorará especialmente la utilización de los medios audiovisuales y las tecnologías de la información y la comunicación como apoyo a las explicaciones orales."
"3º ESO";"Lengua castellana y literatura";"Exponer una opinión sobre la lectura personal de una obra completa adecuada a la edad y relacionada con los periodos literarios estudiados; evaluar la estructura y el uso de los elementos del género, el uso del lenguaje y el punto de vista del autor; situar básicamente el sentido de la obra en relación con su contexto y con la propia experiencia.";"Este criterio evalúa la competencia lectora en el ámbito literario, por medio de la lectura personal de obras completas relacionadas con los periodos literarios estudiados, (lo que incluye adaptaciones y recreaciones modernas). Deberán considerar el texto de manera crítica, evaluar su contenido, teniendo en cuenta su contexto histórico, la estructura general, los elementos caracterizadores del género, el uso del lenguaje (registro y estilo), el punto de vista y el oficio del autor. Deberán emitir una opinión personal sobre los aspectos más apreciados y menos apreciados de la obra, y sobre la implicación entre su contenido y las propias vivencias."
"3º ESO";"Lengua castellana y literatura";"Utilizar los conocimientos literarios en la comprensión y la valoración de textos breves o fragmentos, atendiendo a la presencia de ciertos temas recurrentes, al valor simbólico del lenguaje poético y a la evolución de los géneros, de las formas literarias y de los estilos.";"Con este criterio se pretende evaluar la asimilación de los conocimientos literarios en función de la lectura, la valoración y el disfrute de los textos comentados en clase; se observa la capacidad de distanciarse del texto literario para evaluar su contenido, su organización, el uso del lenguaje y el oficio del autor. Se tendrá en cuenta la comprensión de los temas y motivos, el reconocimiento de la recurrencia de ciertos temas (amor, tiempo, vida, muerte), el reconocimiento de los géneros y de su evolución a grandes rasgos (de la épica en verso a la novela, de la versificación tradicional a la renacentista) y la valoración de los elementos simbólicos y de los recursos retóricos y de su funcionalidad en el texto."
"3º ESO";"Lengua castellana y literatura";"Mostrar conocimiento de las relaciones entre las obras leídas y comentadas, el contexto en que aparecen y los autores más relevantes de la historia de la literatura, realizando un trabajo personal de información y de síntesis o de imitación y recreación, en soporte papel o digital.";"Este criterio trata de comprobar que se comprende el fenómeno literario como una actividad comunicativa estética en un contexto histórico determinado, mediante un trabajo personal presentado en soporte papel o digital, en el que se sintetice la información obtenida sobre un autor, obra o periodo; también se puede proponer la composición de un texto en el que se imite o recree alguno de los modelos utilizados en clase. De esta forma se puede comprobar que se va adquiriendo un conocimiento de los grandes periodos de la historia de la literatura, desde la Edad Media hasta el siglo XVIII, así como de las obras y de los autores más relevantes de las literaturas hispánicas y europea."
"3º ESO";"Lengua castellana y literatura";"Aplicar los conocimientos sobre la lengua y las normas del uso lingüístico para resolver problemas de comprensión de textos orales y escritos y para la composición y revisión progresivamente autónoma de los textos propios de este curso.";"Con este criterio se busca averiguar si se adquieren y utilizan los conocimientos sobre la lengua y las normas de uso en relación con la comprensión, la composición y la revisión de textos. Se atenderá en especial a las variaciones sociales de la deixis (fórmulas de confianza y de cortesía), a los conectores distributivos, de orden, contraste, explicación y causa; a los mecanismos de referencia interna, gramaticales léxicos, especialmente las nominalizaciones y los hiperónimos abstractos; a los valores del subjuntivo y de las perífrasis verbales de uso frecuente; a los diferentes comportamientos sintácticos de un mismo verbo en diferentes acepciones y a la expresión de un mismo contenido mediante diferentes esquemas sintácticos; a la inserción de subordinadas sustantivas, adjetivas y adverbiales. Se comprobará la consolidación del conocimiento práctico de las normas ortográficas y se ampliará a la ortografía de prefijos y sufijos más usuales; la tilde diacrítica en interrogativos y exclamativos; la coma en las oraciones compuestas y en relación con marcadores discursivos; las comillas como forma de cita."
"3º ESO";"Lengua castellana y literatura";"Conocer la terminología lingüística necesaria para la reflexión sobre el uso.";"Con este criterio se pretende comprobar que se conoce y se comienza a usar la terminología básica para seguir y dar explicaciones e instrucciones en las actividades gramaticales. En este curso, además de la terminología evaluada en cursos anteriores, se comprobará el conocimiento de la referida a clases de predicados (nominal, verbal) y oraciones (activa, pasiva) y de complementos verbales; cambios de categoría (nominalizaciones) y a la identificación de las formas de unión (yuxtaposición, coordinación y subordinación) de las oraciones. Se valorará la progresiva autonomía en la obtención de información gramatical de carácter general en los diccionarios escolares."
"3º ESO";"Lengua extranjera";"Comprender la información general y específica, la idea principal y algunos detalles relevantes de textos orales sobre temas concretos y conocidos, y de mensajes sencillos emitidos con claridad por medios audiovisuales.";"Este criterio valora la competencia para seguir instrucciones, comprender avisos, diálogos o exposiciones breves y cara a cara que giren en torno a temas conocidos como ocio y tiempo libre, preferencias, experiencias personales, organización de la clase, y aquellos en los que identifiquen la intención del hablante. Asimismo se pretende medir la capacidad para comprender tanto la idea general como informaciones específicas de textos orales, procedentes de los medios de comunicación con pronunciación estándar (objetivo 1)."
"3º ESO";"Lengua extranjera";"Participar en conversaciones y simulaciones breves, relativas a situaciones habituales o de interés personal y con diversos fines comunicativos, utilizando las convenciones propias de la conversación y las estrategias necesarias para resolver las dificultades durante la interacción.";"Este criterio valora la competencia para desenvolverse en conversaciones utilizando las estrategias adecuadas para comprender y hacerse comprender con el fin de expresar gustos, necesidades, sentimientos, dar y recabar información, dar opiniones y relatar experiencias. Las conversaciones se darán en relación directa con los interlocutores habituales en el aula o personas nativas conscientes de hablar con estudiantes extranjeros. Los intercambios comunicativos podrán presentar algunas incorrecciones que no dificulten la comunicación (objetivo 2)."
"3º ESO";"Lengua extranjera";"Comprender la información general y todos los datos relevantes de textos escritos auténticos y adaptados, de extensión variada, diferenciando hechos y opiniones e identificando, en su caso, la intención comunicativa del autor.";"Este criterio valora la competencia para comprender diferentes tipos de textos escritos (narrativos, descriptivos, argumentativos) que traten temas de interés general o relacionados con otras materias del currículo, aplicando las estrategias de lectura conocidas y otras nuevas como la identificación del tema por medio de elementos textuales y para-textuales.
Este criterio también valora la competencia para leer de forma autónoma libros, noticias, instrucciones, explicaciones, etc., de cierta extensión, en diferentes soportes y con finalidades diversas: recabar o comunicar información para la realización de una tarea específica, aprender contenidos de otras materias y leer por placer o entretenimiento (objetivo 3)."
